,word,topic_id,importance,word_count
90,electricity,3,0.016690062,1322
30,support,1,0.014056523,1426
60,system,2,0.012720609,1479
61,climate,2,0.012447335,1068
0,price,0,0.012217938,930
31,project,1,0.011705032,1327
1,sector,0,0.011311858,1522
32,research innovation,1,0.010933812,861
62,plan,2,0.010108849,1191
63,new,2,0.009815068,1050
91,national,3,0.00980127,1573
92,sector,3,0.009668601,1522
2,increase,0,0.009615058,898
33,plan,1,0.009569124,1191
34,national,1,0.0094881635,1573
64,programme,2,0.009181173,1047
3,source,0,0.009118904,745
35,system,1,0.008716791,1479
4,fuel,0,0.008396317,645
5,electricity,0,0.008381811,1322
93,gas,3,0.008375117,775
94,price,3,0.008129678,930
65,national,2,0.008001476,1573
6,national,0,0.007722056,1573
36,develop,1,0.0076873917,774
37,area,1,0.007526431,1120
66,project,2,0.007514005,1327
67,area,2,0.0074505685,1120
7,power,0,0.0072593084,448
38,policy,1,0.007201718,777
68,sector,2,0.00717673,1522
8,renewable,0,0.007173343,966
9,total,0,0.007162028,606
95,include,3,0.0069803954,1032
69,set,2,0.006973341,801
10,investment,0,0.0068837856,811
11,use,0,0.0068789665,1035
39,transition,1,0.006840975,512
40,business,1,0.0066204537,575
41,use,1,0.0065978672,1035
42,climate,1,0.006431617,1068
96,renewable,3,0.006413331,966
43,competitiveness,1,0.006387642,599
97,table,3,0.0063831788,359
12,gas,0,0.0063406923,775
13,cost,0,0.0063277474,629
14,support,0,0.0063230232,1426
98,subsidy,3,0.0062370976,346
44,set,1,0.006212662,801
45,european,1,0.0062077777,734
46,measure,1,0.0061582946,781
99,support,3,0.0060346136,1426
15,include,0,0.006007097,1032
47,new,1,0.005918117,1050
16,area,0,0.005848701,1120
70,objective,2,0.005794784,717
100,fund,3,0.0057694237,812
48,sector,1,0.0057282466,1522
49,programme,1,0.0056980248,1047
71,funding,2,0.005683901,569
17,low,0,0.0056715487,679
72,include,2,0.005655316,1032
101,investment,3,0.005573268,811
73,use,2,0.0055336393,1035
18,system,0,0.005471274,1479
102,tax,3,0.0053875516,369
74,european,2,0.0053859996,734
75,industry,2,0.0053787553,697
76,develop,2,0.005375624,774
77,policy,2,0.005360011,777
78,measure,2,0.005331305,781
50,priority,1,0.0053221392,489
103,system,3,0.005256794,1479
19,project,0,0.005249425,1327
104,cost,3,0.0052122856,629
79,target,2,0.005193688,728
51,objective,1,0.0051742243,717
80,process,2,0.0051726974,486
105,production,3,0.0051721274,689
81,support,2,0.0051719747,1426
106,natural gas,3,0.0051700626,387
20,high,0,0.0051423884,541
82,storage,2,0.0050929068,664
107,public,3,0.005062046,650
83,implementation,2,0.005027329,525
84,renewable,2,0.0049696923,966
108,year,3,0.0049470565,536
21,eu,0,0.0049464055,553
22,programme,0,0.0048701176,1047
23,energy efficiency,0,0.004843456,690
52,level,1,0.004823395,628
85,fund,2,0.0048157945,812
109,relate,3,0.004802175,583
86,promote,2,0.0047886926,564
87,initiative,2,0.00470085,319
88,focus,2,0.0046930304,454
89,market,2,0.0046823216,711
53,strategy,1,0.004671738,506
110,project,3,0.004646585,1327
111,service,3,0.0046437425,393
54,fund,1,0.0046180855,812
55,promote,1,0.004611278,564
112,total,3,0.004589978,606
113,low,3,0.0045883814,679
114,source,3,0.004585716,745
24,country,0,0.004540932,444
56,innovative,1,0.004482505,448
57,target,1,0.0043908856,728
58,industry,1,0.004390079,697
115,fuel,3,0.0043660416,645
59,include,1,0.0043547167,1032
25,market,0,0.00430512,711
26,poland,0,0.004226047,197
27,generation,0,0.004174603,341
28,figure,0,0.004163535,287
116,supply,3,0.004145823,393
29,year,0,0.0041282196,536
117,energy efficiency,3,0.0040860805,690
118,duty,3,0.004016391,179
119,measure,3,0.0039912523,781
