,word,topic_id,importance,word_count
180,increase,6,0.014761606,1370
240,source,8,0.013416652,1370
120,market,4,0.012526631,1357
60,increase,2,0.0122167375,1370
181,source,6,0.011762281,1370
150,market,5,0.011342174,1357
121,capacity,4,0.011035335,1225
90,market,3,0.01098066,1357
0,increase,0,0.010936566,1370
210,source,7,0.010758542,1370
30,measure,1,0.010742148,1241
211,market,7,0.010707398,1357
1,production,0,0.01050141,1088
182,import,6,0.010451559,1090
61,capacity,2,0.010318637,1225
151,increase,5,0.009790877,1370
241,national,8,0.0097186,1111
31,national,1,0.009598847,1111
242,production,8,0.009489495,1088
122,source,4,0.009366349,1370
2,import,0,0.00922499,1090
32,plan,1,0.009205717,1056
183,consumption,6,0.009003095,1086
184,market,6,0.009000776,1357
212,import,7,0.00897623,1090
123,measure,4,0.008961635,1241
152,source,5,0.008956886,1370
213,increase,7,0.008931451,1370
153,measure,5,0.008928477,1241
91,capacity,3,0.008879422,1225
243,increase,8,0.008874949,1370
3,consumption,0,0.008837767,1086
62,source,2,0.008831858,1370
92,consumption,3,0.008800784,1086
124,plan,4,0.008758355,1056
214,measure,7,0.008647692,1241
154,plan,5,0.008530714,1056
185,fuel,6,0.008480923,808
215,oil,7,0.008461252,858
63,consumption,2,0.008437337,1086
4,national,0,0.008412889,1111
216,national,7,0.0083851,1111
93,production,3,0.0083453,1088
64,import,2,0.0082805995,1090
125,gas supply,4,0.008265824,588
65,market,2,0.008174265,1357
186,capacity,6,0.008139376,1225
244,measure,8,0.00813551,1241
33,source,1,0.008101327,1370
155,capacity,5,0.008033225,1225
156,consumption,5,0.0079399645,1086
187,measure,6,0.007901647,1241
157,sector,5,0.007829324,909
188,production,6,0.0078242505,1088
189,sector,6,0.0077570206,909
5,fuel,0,0.007699217,808
66,power,2,0.007685144,910
190,power,6,0.0076499926,910
245,development,8,0.0076412223,879
6,measure,0,0.0076039196,1241
94,measure,3,0.0075898734,1241
7,power,0,0.007554369,910
158,development,5,0.0075498126,879
217,capacity,7,0.007508888,1225
67,demand,2,0.007471008,675
68,plan,2,0.0074636117,1056
246,oil,8,0.007412799,858
191,renewable,6,0.007402426,789
192,national,6,0.0072932583,1111
193,oil,6,0.007286219,858
95,use,3,0.0072811814,760
