,word,topic_id,importance,word_count
0,investment,0,0.017028425,2230
30,electricity,1,0.01540128,2217
31,increase,1,0.014519328,2204
60,fuel,2,0.014450928,1093
1,policy,0,0.013608442,1676
32,renewable,1,0.013218316,1378
33,consumption,1,0.0130904345,1758
61,electricity,2,0.0130227795,2217
34,investment,1,0.011920973,2230
90,investment,3,0.011758759,2230
2,source,0,0.011586746,1230
91,emission,3,0.011160449,1991
35,demand,1,0.01110418,942
62,consumption,2,0.011035254,1758
92,plan,3,0.010927361,1613
3,climate,0,0.010538171,1071
36,cost,1,0.010324523,1235
37,project,1,0.010324283,1271
38,figure,1,0.010321001,977
63,table,2,0.009932646,935
93,impact,3,0.0098439185,1740
4,plan,0,0.009733038,1613
94,increase,3,0.009600641,2204
39,emission,1,0.009445874,1991
64,price,2,0.009264686,876
65,increase,2,0.009130127,2204
40,transport,1,0.009046101,1459
5,national,0,0.008990068,1095
66,gas,2,0.008863432,1133
6,emission,0,0.008828882,1991
67,transport,2,0.008654023,1459
7,impact,0,0.008605194,1740
41,expect,1,0.008285277,791
68,emission,2,0.008190942,1991
69,result,2,0.008163342,1104
70,source,2,0.008105256,1230
8,increase,0,0.007878661,2204
9,development,0,0.007837402,1151
42,energy efficiency,1,0.0075249234,1236
10,include,0,0.0074536395,1148
43,impact,1,0.007430953,1740
44,plan,1,0.0073400484,1613
95,use,3,0.0072524548,1093
71,impact,2,0.0072007454,1740
72,production,2,0.0071886857,929
96,climate,3,0.0071358047,1071
11,total,0,0.0071084797,1230
12,energy efficiency,0,0.007094781,1236
13,electricity,0,0.00702967,2217
97,policy,3,0.0069738864,1676
73,use,2,0.006972277,1093
45,policy,1,0.0068502314,1676
46,total,1,0.006746378,1230
47,target,1,0.0067447335,883
48,period,1,0.0067427056,1104
98,reduce,3,0.006736832,773
49,target scenario,1,0.0066778185,378
99,fund,3,0.0066556823,652
74,market,2,0.0066521536,667
100,project,3,0.006601401,1271
14,integrated national energy,0,0.0065359604,282
50,final,1,0.006485871,773
51,additional,1,0.006479948,788
52,wam,1,0.006473595,542
53,wem,1,0.0063706725,399
15,period,0,0.0063611795,1104
75,development,2,0.0062905536,1151
76,cost,2,0.0061947973,1235
54,result,1,0.0059232307,1104
77,include,2,0.0058272867,1148
101,development,3,0.0058085825,1151
102,system,3,0.005800555,1018
103,national,3,0.005795416,1095
55,share,1,0.0057810573,728
78,high,2,0.005755846,773
79,total,2,0.0057554445,1230
104,reduction,3,0.005731317,814
80,renewable,2,0.0056759594,1378
81,policy,2,0.0056663062,1676
82,final,2,0.005534319,773
83,heat,2,0.005530194,638
84,share,2,0.0055136117,728
56,wam scenario,1,0.005480601,531
16,production,0,0.005452366,929
105,transport,3,0.0054471307,1459
57,transport sector,1,0.005428905,588
17,system,0,0.005417433,1018
58,policy measure,1,0.0053681745,699
85,capacity,2,0.0053309677,560
106,transition,3,0.0053036846,412
18,consumption,0,0.0052904366,1758
19,support,0,0.0052124476,700
107,electricity,3,0.0051476224,2217
86,power,2,0.0051433495,480
87,change,2,0.005105518,896
88,res,2,0.005098139,727
20,plan policy measure,0,0.005094664,681
108,need,3,0.005022223,699
59,high,1,0.0049338248,773
89,industry,2,0.004880518,738
109,area,3,0.0048671425,463
21,eur,0,0.004850228,383
110,period,3,0.00480927,1104
111,achieve,3,0.004787986,508
22,target,0,0.0047559086,883
112,waste,3,0.004736203,440
113,include,3,0.004705092,1148
23,fund,0,0.004624976,652
114,plan policy measure,3,0.0046199854,681
24,reduction,0,0.0046001035,814
25,base,0,0.0045832614,664
26,table,0,0.004557366,935
115,biomass,3,0.0045463024,437
116,eu,3,0.004542754,610
117,energy efficiency,3,0.004531457,1236
27,gas,0,0.0045136935,1133
118,programme,3,0.0044910735,434
119,air,3,0.004474457,443
28,policy measure,0,0.004442551,699
29,billion,0,0.0044209072,339
