,word,topic_id,importance,word_count
0,investment,0,0.015873117,2230
30,electricity,1,0.015464373,2217
60,fuel,2,0.014385494,1093
31,increase,1,0.014327589,2204
1,policy,0,0.013413296,1676
61,electricity,2,0.012750787,2217
32,renewable,1,0.012591911,1378
90,investment,3,0.012507262,2230
33,investment,1,0.012187855,2230
34,consumption,1,0.012067966,1758
62,consumption,2,0.011476345,1758
2,source,0,0.011096861,1230
91,emission,3,0.011084218,1991
35,demand,1,0.010968117,942
92,plan,3,0.010794514,1613
36,cost,1,0.0106791565,1235
3,climate,0,0.01053929,1071
37,project,1,0.010251429,1271
4,plan,0,0.010229401,1613
38,figure,1,0.0100963935,977
39,emission,1,0.009732021,1991
63,table,2,0.009729002,935
93,impact,3,0.009561459,1740
94,increase,3,0.009470142,2204
64,increase,2,0.00923256,2204
65,price,2,0.009215146,876
66,gas,2,0.008978989,1133
5,impact,0,0.0087998025,1740
40,transport,1,0.008748346,1459
6,emission,0,0.008737976,1991
67,transport,2,0.008601654,1459
7,national,0,0.008479396,1095
41,expect,1,0.008426962,791
68,source,2,0.008398275,1230
69,result,2,0.008200823,1104
8,increase,0,0.008123835,2204
70,emission,2,0.008095201,1991
9,development,0,0.007901972,1151
10,electricity,0,0.0075767497,2217
42,impact,1,0.007383153,1740
71,impact,2,0.007377513,1740
43,energy efficiency,1,0.0073620146,1236
72,production,2,0.007353225,929
95,policy,3,0.007347731,1676
11,include,0,0.0072944784,1148
12,energy efficiency,0,0.007219359,1236
96,climate,3,0.007197786,1071
13,total,0,0.007155755,1230
44,plan,1,0.0070677917,1613
97,use,3,0.0070145745,1093
73,use,2,0.006913957,1093
45,period,1,0.0068516186,1104
98,fund,3,0.006824876,652
74,market,2,0.0067122267,667
99,project,3,0.0066356063,1271
46,policy,1,0.0065612425,1676
47,total,1,0.0065262,1230
100,reduce,3,0.006477565,773
75,development,2,0.0064570424,1151
14,integrated national energy,0,0.0064402367,282
48,target scenario,1,0.006419734,378
49,additional,1,0.006367663,788
50,target,1,0.006346573,883
51,wem,1,0.006299763,399
15,period,0,0.006288145,1104
52,wam,1,0.0062477803,542
53,final,1,0.006179808,773
101,national,3,0.005969795,1095
76,include,2,0.0059620454,1148
54,result,1,0.005923932,1104
77,cost,2,0.0058443747,1235
78,renewable,2,0.005834745,1378
79,total,2,0.0057911808,1230
80,high,2,0.005761465,773
81,policy,2,0.005724661,1676
82,heat,2,0.005684783,638
102,development,3,0.005669165,1151
103,system,3,0.005669049,1018
16,consumption,0,0.0056648143,1758
83,share,2,0.0056433035,728
104,reduction,3,0.0056180866,814
84,final,2,0.0056125973,773
17,plan policy measure,0,0.005557944,681
18,system,0,0.0054826397,1018
85,capacity,2,0.005476583,560
55,share,1,0.005465581,728
105,transition,3,0.005433894,412
56,transport sector,1,0.0053928406,588
19,target,0,0.0053458074,883
20,production,0,0.0052874256,929
106,transport,3,0.005273743,1459
86,power,2,0.0051996014,480
57,policy measure,1,0.005196144,699
58,wam scenario,1,0.0051909066,531
21,support,0,0.0050535905,700
87,change,2,0.0050118715,896
88,res,2,0.0050079743,727
89,industry,2,0.0049895584,738
107,need,3,0.0049535567,699
59,high,1,0.0049263244,773
108,area,3,0.004848837,463
109,electricity,3,0.004841409,2217
110,achieve,3,0.0047995537,508
111,period,3,0.004758928,1104
112,waste,3,0.004747216,440
113,include,3,0.004744035,1148
114,energy efficiency,3,0.0047172275,1236
115,eu,3,0.0046748878,610
22,reduction,0,0.0046364097,814
116,biomass,3,0.004607209,437
23,fund,0,0.0045952224,652
24,eur,0,0.0045555974,383
25,policy measure,0,0.004547899,699
117,programme,3,0.004510294,434
26,base,0,0.004429719,664
27,building,0,0.0044134464,503
118,air,3,0.00441028,443
119,additional,3,0.004399808,788
28,industry,0,0.0043312656,738
29,billion,0,0.0043027815,339
