,word,topic_id,importance,word_count
0,climate,0,0.019497,2408
30,energy efficiency,1,0.016981544,2469
90,energy efficiency,3,0.012785206,2469
31,measure,1,0.012192763,2374
91,development,3,0.011349741,1820
32,electricity,1,0.011009486,2338
33,system,1,0.010906042,1539
92,market,3,0.010743747,1752
93,target,3,0.010600565,1662
60,sector,2,0.010544925,2003
61,policy,2,0.0105415275,1928
34,sector,1,0.010455211,2003
1,electricity,0,0.010404376,2338
94,electricity,3,0.009962802,2338
95,measure,3,0.009744049,2374
96,eu,3,0.00934911,1437
2,policy,0,0.009139031,1928
62,target,2,0.008772974,1662
35,gas,1,0.00851705,1558
63,measure,2,0.008426374,2374
97,policy,3,0.0083147865,1928
98,gas,3,0.008255233,1558
3,market,0,0.008255007,1752
36,development,1,0.007960975,1820
4,cooperation,0,0.007933923,837
99,renewable,3,0.0077045592,1834
5,renewable,0,0.0075875307,1834
6,government,0,0.007463941,771
37,climate,1,0.007315007,2408
100,project,3,0.007268812,1015
38,efficiency,1,0.0072296048,1105
39,renewable,1,0.0072170873,1834
40,market,1,0.0070937527,1752
64,emission,2,0.007050779,1328
65,development,2,0.006896598,1820
101,source,3,0.0068307905,949
102,natural gas,3,0.0067874687,750
103,include,3,0.006737746,1324
104,sector,3,0.006628958,2003
7,measure,0,0.006565449,2374
66,consumption,2,0.006557605,1213
8,country,0,0.006518846,775
105,increase,3,0.006477922,1355
67,renewable,2,0.006470173,1834
9,work,0,0.006300481,576
41,transport,1,0.0062851757,1045
106,consumption,3,0.006071139,1213
42,use,1,0.0060371314,1171
10,project,0,0.006006635,1015
107,system,3,0.005739686,1539
68,climate,2,0.005734888,2408
108,res,3,0.0056620482,718
109,implementation,3,0.0056570475,789
43,emission,1,0.0056404164,1328
69,increase,2,0.005606933,1355
11,support,0,0.0055898936,1003
12,agreement,0,0.0055801384,440
70,level,2,0.0055603054,967
13,regional,0,0.00554762,813
110,efficiency,3,0.005546072,1105
71,reduce,2,0.005530748,711
72,include,2,0.0054920698,1324
14,climate policy,0,0.005486877,516
44,increase,1,0.0053161113,1355
111,climate,3,0.0053148353,2408
112,security,3,0.00530802,803
113,capacity,3,0.005307985,560
73,electricity,2,0.005306257,2338
114,policy measure,3,0.005294636,825
45,integrated national energy,1,0.0052879304,600
46,objective,1,0.0052791187,884
74,use,2,0.0051445505,1171
47,building,1,0.0051220516,665
75,source,2,0.005102992,949
76,strategy,2,0.0050576846,977
115,european,3,0.005036092,981
15,eu,0,0.005022776,1437
116,ministry,3,0.004995749,617
16,wind,0,0.004894391,374
117,dimension,3,0.0048668953,569
17,include,0,0.0047780657,1324
77,czech republic,2,0.004744928,303
78,eu,2,0.00474076,1437
79,supply,2,0.004698938,958
48,consumption,1,0.00468459,1213
18,supply,0,0.004614253,958
49,public,1,0.0046065967,846
118,support,3,0.0045929486,1003
119,emission,3,0.0045796237,1328
80,policy measure,2,0.004531134,825
81,economy,2,0.0044957437,521
19,develop,0,0.004476925,752
82,transport,2,0.0044538286,1045
20,energy efficiency,0,0.0044376627,2469
21,target,0,0.004335167,1662
50,eu,1,0.004318339,1437
51,res,1,0.004268463,718
52,austria,1,0.0042631864,320
53,include,1,0.004244638,1324
83,necp,2,0.0042062625,654
54,infrastructure,1,0.0042017098,702
22,gas,0,0.0041849995,1558
84,set,2,0.0041681216,849
23,new,0,0.004153996,910
24,increase,0,0.004105302,1355
85,republic,2,0.0040771915,408
25,transition,0,0.0040769298,537
55,european,1,0.0040629297,981
86,document,2,0.0040480695,400
87,ensure,2,0.0040479545,761
88,achieve,2,0.003990445,812
26,european,0,0.0039819847,981
27,energy climate plan,0,0.0039702286,582
56,new,1,0.003951649,910
89,system,2,0.0038913223,1539
28,offshore,0,0.003872319,252
29,necp,0,0.0038713643,654
57,act,1,0.0038316154,472
58,strategy,1,0.0037847501,977
59,year,1,0.0036678903,637
