,word,topic_id,importance,word_count
90,national,3,0.026680773,1573
120,electricity,4,0.022692967,1322
150,price,5,0.020437684,930
151,electricity,5,0.019341318,1322
30,support,1,0.015711913,1426
60,system,2,0.014306053,1479
31,project,1,0.01417166,1327
32,research innovation,1,0.014035542,861
121,high,4,0.013650158,541
61,climate,2,0.0134897,1068
122,low,4,0.013125805,679
0,sector,0,0.012389639,1522
1,increase,0,0.012239611,898
152,gas,5,0.011859721,775
153,total,5,0.011549258,606
123,gas,4,0.011278477,775
154,tax,5,0.011194786,369
155,source,5,0.010693215,745
33,plan,1,0.010351655,1191
124,cost,4,0.010336684,629
125,include,4,0.010259663,1032
91,sector,3,0.0101541495,1522
62,plan,2,0.010136964,1191
126,renewable,4,0.010132647,966
127,price,4,0.010072906,930
92,fund,3,0.010031181,812
93,plan,3,0.0100288885,1191
63,programme,2,0.009815399,1047
2,power,0,0.009795909,448
3,investment,0,0.009759465,811
64,new,2,0.009619384,1050
34,develop,1,0.009498995,774
128,act,4,0.0094904015,270
129,support,4,0.009272614,1426
156,sector,5,0.009237023,1522
130,sector,4,0.009118232,1522
131,system,4,0.008872164,1479
35,policy,1,0.008778905,777
94,objective,3,0.008624569,717
36,transition,1,0.008537309,512
4,use,0,0.008439397,1035
37,climate,1,0.008256568,1068
5,area,0,0.008145486,1120
132,ireland,4,0.008143246,181
95,new,3,0.008129275,1050
65,area,2,0.008022402,1120
157,fuel,5,0.007990373,645
6,national,0,0.007982356,1573
96,target,3,0.007953918,728
97,measure,3,0.007910198,781
38,business,1,0.007881207,575
98,set,3,0.00786315,801
39,system,1,0.007851431,1479
158,natural gas,5,0.0078356555,387
99,competitiveness,3,0.0077683963,599
159,subsidy,5,0.007728422,346
40,area,1,0.0077026477,1120
160,support,5,0.007669917,1426
41,european,1,0.0075596804,734
42,set,1,0.007404198,801
7,source,0,0.007377692,745
133,duty,4,0.007376458,179
43,programme,1,0.00732547,1047
66,national,2,0.007161078,1573
100,project,3,0.007134233,1327
8,renewable,0,0.0070157857,966
9,fuel,0,0.0069900714,645
101,strategy,3,0.0069367057,506
134,fuel,4,0.006819459,645
102,support,3,0.006799113,1426
44,new,1,0.0066178087,1050
67,sector,2,0.0065940153,1522
103,investment,3,0.0065636146,811
135,excise,4,0.0065321517,158
136,charge,4,0.0065306416,158
104,energy efficiency,3,0.006502558,690
161,table,5,0.0064727752,359
45,cooperation,1,0.00636963,436
137,emission,4,0.0063687675,431
46,measure,1,0.006317039,781
10,project,0,0.006297186,1327
68,set,2,0.006276758,801
11,poland,0,0.006143626,197
69,funding,2,0.006137609,569
47,competitiveness,1,0.006136337,599
12,system,0,0.0061325864,1479
70,renewable,2,0.006124201,966
71,use,2,0.0061182203,1035
72,develop,2,0.006103764,774
105,include,3,0.00609767,1032
73,process,2,0.0060415943,486
74,project,2,0.006031506,1327
138,oil,4,0.0058881384,195
162,relate,5,0.0058806664,583
139,network,4,0.0058754473,555
106,public,3,0.0058316765,650
163,number,5,0.0058184383,354
13,electricity,0,0.0058171265,1322
48,priority,1,0.005803806,489
49,national,1,0.0057989634,1573
107,system,3,0.00579572,1479
75,initiative,2,0.005794294,319
50,innovative,1,0.005769165,448
164,production,5,0.0057522943,689
14,include,0,0.005741871,1032
108,integrated national energy,3,0.0057319775,399
109,research innovation,3,0.005728514,861
15,generation,0,0.005719032,341
76,european,2,0.0056754607,734
165,household,5,0.0056725345,239
77,industry,2,0.005663366,697
