,word,topic_id,importance,word_count
0,measure,0,0.023981884,2025
120,project,4,0.017852819,2362
60,price,2,0.017603852,2045
30,natural gas,1,0.017541157,2079
31,transmission,1,0.01586048,1900
61,natural gas,2,0.015035748,2079
32,capacity,1,0.013954729,2186
33,price,1,0.013679911,2045
62,interconnection,2,0.012495223,1309
63,capacity,2,0.011468341,2186
90,network,3,0.010733112,2037
150,development,5,0.010603831,2005
121,energy poverty,4,0.009929623,1335
151,consumption,5,0.009773425,1290
64,network,2,0.009732256,2037
34,network,1,0.009673646,2037
91,plan,3,0.00890448,1802
152,grid,5,0.008844012,1033
35,year,1,0.008805487,1264
92,measure,3,0.008800684,2025
36,kv,1,0.008727938,709
1,energy poverty,0,0.008650753,1335
37,total,1,0.008606793,824
38,natural,1,0.0085748155,974
93,project,3,0.00853958,2362
39,source,1,0.008483713,1019
65,include,2,0.008471143,1714
40,supply,1,0.008413226,1634
122,include,4,0.008306296,1714
2,development,0,0.008300972,2005
123,capacity,4,0.008114467,2186
3,sector,0,0.008060468,871
124,objective,4,0.007850855,762
66,transmission,2,0.00781521,1900
94,grid,3,0.007803546,1033
41,development,1,0.007704607,2005
125,national,4,0.007566753,1454
126,eu,4,0.0075172507,1079
4,project,0,0.0074990005,2362
153,supply,5,0.0074013392,1634
67,household,2,0.0072197067,951
154,investment,5,0.0071752486,828
5,policy,0,0.00712374,702
6,energy efficiency,0,0.007099276,492
7,support,0,0.0070948405,1011
127,support,4,0.0070058284,1011
42,increase,1,0.0069827246,1707
8,consumer,0,0.006917122,1461
43,line,1,0.0068660546,894
155,network,5,0.006808462,2037
156,increase,5,0.006794682,1707
44,plan,1,0.0067926524,1802
9,new,0,0.0067639453,1450
95,renewable,3,0.0067634685,1154
96,include,3,0.006744999,1714
68,energy poverty,2,0.0067427047,1335
128,implementation,4,0.0067419787,716
97,new,3,0.0067414,1450
98,supply,3,0.0067062434,1634
99,national,3,0.006697687,1454
69,consumer,2,0.0066692005,1461
157,year,5,0.0066582155,1264
129,plan,4,0.0066308444,1802
158,power,5,0.0066301664,1090
159,new,5,0.006539549,1450
70,natural,2,0.0065239468,974
71,cost,2,0.0064582266,1019
72,increase,2,0.006441116,1707
10,use,0,0.00643363,946
160,generation,5,0.0064019584,761
161,renewable,5,0.006385764,1154
11,develop,0,0.006343164,798
73,eu,2,0.006261862,1079
130,regulation,4,0.006254432,679
45,figure,1,0.0061957133,629
100,increase,3,0.006031799,1707
12,plan,0,0.0060159885,1802
74,latvia,2,0.005957646,214
162,consumer,5,0.005943931,1461
101,development,3,0.005939046,2005
75,service,2,0.0058919354,940
46,distribution,1,0.005849136,774
131,level,4,0.0058055883,1088
13,promote,0,0.005669579,430
14,increase,0,0.005647675,1707
47,consumption,1,0.005615215,1290
102,cost,3,0.005594821,1019
48,customer,1,0.0055690287,856
76,mw,2,0.0055506458,474
163,capacity,5,0.005531968,2186
77,supply,2,0.0055173934,1634
164,natural gas,5,0.0055125956,2079
78,project,2,0.0055116364,2362
79,lithuania,2,0.0054092095,204
132,renewable,4,0.005382353,1154
103,capacity,3,0.005363349,2186
133,european,4,0.005359186,933
165,project,5,0.0053296397,2362
49,transmission system,1,0.0053267926,540
104,consumer,3,0.0053212433,1461
134,measure,4,0.005279501,2025
135,integration,4,0.0052704425,566
136,new,4,0.005262146,1450
137,target,4,0.005210705,981
50,project,1,0.0052105333,2362
166,use,5,0.0052075502,946
80,baltic,2,0.0052073346,205
138,development,4,0.005187289,2005
167,plan,5,0.005179822,1802
51,power,1,0.0051635588,1090
105,service,3,0.0051353504,940
139,ensure,4,0.0051008915,926
52,production,1,0.0050605796,816
106,provide,3,0.0050567375,948
81,estonia,2,0.0050068903,182
168,france,5,0.0049647954,258
169,price,5,0.0049426984,2045
53,national,1,0.0049291165,1454
82,connection,2,0.004922263,599
140,consumer,4,0.0048974715,1461
15,infrastructure,0,0.0048806183,1123
107,generation,3,0.0048612216,761
16,include,0,0.004805288,1714
108,infrastructure,3,0.0047974195,1123
83,finland,2,0.004792949,181
54,high,1,0.0047613676,682
109,power,3,0.004728792,1090
170,storage,5,0.004704768,849
110,act,3,0.004700465,383
55,include,1,0.004692555,1714
17,target,0,0.0046570604,981
111,integrated national energy,3,0.0046467334,486
171,infrastructure,5,0.0046111974,1123
56,table,1,0.0045861187,443
141,poverty,4,0.0045689004,635
142,czech republic,4,0.0044928193,345
84,country,2,0.0044474094,619
85,states,2,0.0044380217,267
57,interconnection,1,0.004422054,1309
86,area,2,0.0044191177,869
18,flexibility,0,0.004407062,653
58,point,1,0.0044028666,579
172,enable,5,0.00439069,515
143,increase,4,0.00438175,1707
59,day,1,0.004378342,446
19,policy measure,0,0.0043551824,339
173,include,5,0.004351806,1714
20,storage,0,0.004299737,849
87,national,2,0.004292376,1454
21,emission,0,0.0042888797,246
174,need,5,0.0042809434,743
144,infrastructure,4,0.004276386,1123
88,level,2,0.004275528,1088
89,development,2,0.0042685284,2005
22,res,0,0.0042510973,338
175,transmission,5,0.0042506657,1900
23,implement,0,0.0042444644,670
176,supplier,5,0.004241583,568
112,price,3,0.0042200508,2045
24,need,0,0.004219433,743
113,transmission,3,0.0042113997,1900
177,interconnection,5,0.0042066164,1309
114,level,3,0.0042021386,1088
178,ensure,5,0.0041705365,926
25,order,0,0.004154403,564
179,distribution,5,0.0041423193,774
145,provide,4,0.004141224,948
26,national,0,0.0040847166,1454
115,operator,3,0.0040522027,865
116,germany,3,0.0040167556,245
27,provide,0,0.003984612,948
146,internal,4,0.0039746384,545
28,aim,0,0.0039654686,591
29,consumption,0,0.0039363327,1290
117,regard,3,0.003901953,548
118,reduce,3,0.0038929402,496
119,expansion,3,0.0038904333,284
147,transmission,4,0.0038043945,1900
148,network,4,0.0036166857,2037
