,word,topic_id,importance,word_count
120,cost,4,0.018425627,1235
30,consumption,1,0.017866788,1758
31,increase,1,0.016550856,2204
121,electricity,4,0.015738351,2217
60,fuel,2,0.014823483,1093
150,plan,5,0.014563211,1613
151,policy,5,0.014426264,1676
90,investment,3,0.014251479,2230
122,investment,4,0.014117354,2230
152,investment,5,0.013889596,2230
32,figure,1,0.013399489,977
153,wam,5,0.012342887,542
123,emission,4,0.012321095,1991
154,electricity,5,0.011949491,2217
61,electricity,2,0.011895213,2217
0,source,0,0.011844237,1230
33,project,1,0.0117853265,1271
62,consumption,2,0.011711865,1758
34,electricity,1,0.011494067,2217
1,investment,0,0.011416056,2230
35,expect,1,0.011284456,791
155,increase,5,0.011269044,2204
36,investment,1,0.011179387,2230
37,emission,1,0.01098368,1991
2,policy,0,0.0109649645,1676
156,wam scenario,5,0.010959602,531
157,renewable,5,0.010779759,1378
3,plan,0,0.010392464,1613
124,increase,4,0.01035447,2204
38,renewable,1,0.010320258,1378
158,plan policy measure,5,0.010178867,681
4,impact,0,0.010156717,1740
159,climate,5,0.010108686,1071
160,demand,5,0.01004354,942
161,transport,5,0.009928434,1459
162,emission,5,0.00972848,1991
39,impact,1,0.009662527,1740
91,emission,3,0.009541439,1991
63,source,2,0.009312503,1230
125,transport,4,0.009300391,1459
40,plan,1,0.009266502,1613
5,development,0,0.009225881,1151
64,price,2,0.009214399,876
65,table,2,0.009136139,935
66,gas,2,0.009069726,1133
163,impact,5,0.008965815,1740
67,increase,2,0.008749482,2204
6,climate,0,0.008728345,1071
126,energy efficiency,4,0.008727126,1236
164,total,5,0.008634312,1230
7,increase,0,0.008536805,2204
92,increase,3,0.008343675,2204
68,result,2,0.008159923,1104
93,fund,3,0.00811411,652
8,integrated national energy,0,0.008091728,282
69,production,2,0.008017337,929
94,impact,3,0.007941617,1740
70,transport,2,0.007902062,1459
41,period,1,0.007892483,1104
165,energy efficiency,5,0.0078715505,1236
9,electricity,0,0.007847301,2217
95,policy,3,0.007826779,1676
96,plan,3,0.007789853,1613
10,emission,0,0.007754842,1991
11,national,0,0.0077518607,1095
71,impact,2,0.0075262687,1740
12,include,0,0.0073222523,1148
127,table,4,0.0073110955,935
72,emission,2,0.0072177444,1991
97,climate,3,0.0072047333,1071
128,reduction,4,0.0070659285,814
