,word,topic_id,importance,word_count
120,cost,4,0.01950298,1235
150,investment,5,0.018558497,2230
210,project,7,0.018529104,1271
30,consumption,1,0.016606176,1758
121,electricity,4,0.016331593,2217
31,increase,1,0.016103767,2204
90,investment,3,0.015900498,2230
60,fuel,2,0.015416364,1093
151,policy,5,0.015221945,1676
180,increase,6,0.01422122,2204
122,investment,4,0.014182468,2230
32,emission,1,0.013743617,1991
152,plan,5,0.013556304,1613
0,source,0,0.013274866,1230
211,electricity,7,0.013246309,2217
181,plan,6,0.012992937,1613
33,plan,1,0.0129255615,1613
182,investment,6,0.012746323,2230
183,climate,6,0.012647202,1071
153,emission,5,0.012024913,1991
34,impact,1,0.011992221,1740
1,policy,0,0.011902676,1676
212,increase,7,0.011868757,2204
123,emission,4,0.011854225,1991
61,electricity,2,0.011788039,2217
213,figure,7,0.01171712,977
62,consumption,2,0.0116178235,1758
2,investment,0,0.011542692,2230
184,emission,6,0.01115402,1991
214,demand,7,0.010832356,942
35,transport,1,0.0107916575,1459
36,renewable,1,0.010762986,1378
154,increase,5,0.01075859,2204
3,impact,0,0.010468238,1740
155,electricity,5,0.010425109,2217
156,climate,5,0.010259725,1071
157,impact,5,0.010085308,1740
215,wam scenario,7,0.009968237,531
91,fund,3,0.009940696,652
158,transport,5,0.009935044,1459
185,effect,6,0.009875984,691
4,development,0,0.009711375,1151
124,increase,4,0.009679203,2204
159,plan policy measure,5,0.009548866,681
186,electricity,6,0.009541364,2217
216,investment,7,0.0095129525,2230
37,target scenario,1,0.009466698,378
187,total,6,0.009422503,1230
63,source,2,0.009394101,1230
64,table,2,0.009389237,935
38,electricity,1,0.009356974,2217
188,renewable,6,0.009350056,1378
217,expect,7,0.009342511,791
125,energy efficiency,4,0.009337898,1236
65,price,2,0.009320284,876
218,plan,7,0.009182602,1613
92,policy,3,0.009124868,1676
126,transport,4,0.00912074,1459
189,policy,6,0.008870612,1676
39,res,1,0.0088702375,727
66,gas,2,0.008863322,1133
219,consumption,7,0.00882794,1758
5,integrated national energy,0,0.008745336,282
6,plan,0,0.008609439,1613
127,table,4,0.008458391,935
190,target,6,0.008416547,883
220,period,7,0.008409369,1104
221,renewable,7,0.00835251,1378
67,increase,2,0.0083256615,2204
93,emission,3,0.008255914,1991
191,national,6,0.008230612,1095
40,investment,1,0.00819587,2230
68,result,2,0.008189813,1104
94,transition,3,0.008039215,412
95,impact,3,0.008008973,1740
222,impact,7,0.007964023,1740
7,national,0,0.007937242,1095
69,production,2,0.007935441,929
223,wam,7,0.007904004,542
8,electricity,0,0.007777743,2217
160,energy efficiency,5,0.007733995,1236
192,include,6,0.0077241785,1148
96,increase,3,0.0076920637,2204
224,emission,7,0.0076868003,1991
70,transport,2,0.0076133143,1459
41,ghg,1,0.0075807413,327
9,increase,0,0.007537764,2204
193,energy efficiency,6,0.007504663,1236
194,gas,6,0.007492718,1133
195,consumption,6,0.0074897995,1758
42,target,1,0.0074469275,883
128,change,4,0.0074184607,896
10,include,0,0.0073581412,1148
71,impact,2,0.0073262295,1740
43,transport sector,1,0.007274594,588
11,emission,0,0.0072653717,1991
12,climate,0,0.007243818,1071
44,additional,1,0.007187965,788
129,result,4,0.007115461,1104
45,reduce,1,0.007115281,773
72,market,2,0.007084986,667
130,reduction,4,0.007052392,814
97,climate,3,0.0069164946,1071
131,demand,4,0.0069048423,942
161,renewable,5,0.006897724,1378
46,use,1,0.0068926713,1093
162,total,5,0.006815753,1230
196,development,6,0.0068064244,1151
225,policy measure,7,0.0068025994,699
197,cost,6,0.006796554,1235
163,system,5,0.0067633814,1018
132,total,4,0.006756612,1230
73,emission,2,0.0067529115,1991
74,development,2,0.006739887,1151
164,development,5,0.006588117,1151
226,policy,7,0.0065387273,1676
75,use,2,0.0064689876,1093
133,period,4,0.006458506,1104
13,energy efficiency,0,0.006447438,1236
14,production,0,0.0064368052,929
227,include,7,0.0064017954,1148
165,reduce,5,0.006322349,773
98,national,3,0.0062966393,1095
15,consumption,0,0.0062906565,1758
76,heat,2,0.0062768944,638
198,impact,6,0.006258209,1740
99,plan,3,0.0062455502,1613
77,share,2,0.0061871107,728
134,policy,4,0.0061496007,1676
78,capacity,2,0.006143562,560
79,include,2,0.0060607325,1148
16,total,0,0.006054086,1230
166,wam,5,0.006051622,542
167,period,5,0.006048382,1104
47,compare,1,0.0060287486,654
228,wem,7,0.0060055675,399
100,area,3,0.005988447,463
48,figure,1,0.0059292167,977
168,source,5,0.005902172,1230
199,use,6,0.005894647,1093
80,final,2,0.005866637,773
101,support,3,0.0058566546,700
135,low,4,0.0058502965,569
136,year,4,0.0058342414,824
229,gas,7,0.0058316933,1133
49,ghg emission,1,0.005810504,270
50,period,1,0.0057949815,1104
17,period,0,0.0057903626,1104
137,renewable,4,0.0057711923,1378
200,plan policy measure,6,0.005761164,681
18,system,0,0.0057534203,1018
138,system,4,0.0057035135,1018
51,plan policy measure,1,0.0056990595,681
201,additional,6,0.0056974017,788
169,target,5,0.005695451,883
81,power,2,0.0056953067,480
102,financing,3,0.0056836703,216
139,fuel,4,0.0056779464,1093
170,need,5,0.0056715077,699
82,high,2,0.0056671756,773
103,reduction,3,0.005650788,814
171,national,5,0.0056399684,1095
52,energy efficiency,1,0.005637304,1236
230,technology,7,0.00562224,632
140,reduce,4,0.005621065,773
104,programme,3,0.0056190956,434
83,renewable,2,0.0056035584,1378
231,share,7,0.0055989083,728
141,price,4,0.005595589,876
19,support,0,0.0055817114,700
202,result,6,0.0055549736,1104
232,level,7,0.005525552,627
105,use,3,0.005511291,1093
53,total,1,0.005501571,1230
106,energy efficiency,3,0.005483773,1236
54,reduction,1,0.0054710438,814
20,inecp,0,0.005438964,151
203,period,6,0.005419035,1104
142,target,4,0.0054077874,883
143,wem,4,0.005404471,399
107,project,3,0.005402693,1271
108,eu,3,0.005366651,610
233,total,7,0.005309267,1230
234,transport,7,0.005283499,1459
144,expect,4,0.005280764,791
84,policy,2,0.0052743373,1676
204,transport,6,0.0052629425,1459
109,achieve,3,0.0052511706,508
145,ets,4,0.0052164244,304
110,development,3,0.0052045444,1151
146,supply,4,0.0051985895,511
85,total,2,0.005190625,1230
111,european,3,0.0051776017,446
235,projection,7,0.005167468,727
236,heat,7,0.0051665176,638
205,source,6,0.005143172,1230
147,impact,4,0.0051374747,1740
148,wem scenario,4,0.005134694,240
21,new,0,0.0051198564,782
206,target scenario,6,0.0051068896,378
86,industry,2,0.005051004,738
87,unit,2,0.0050285417,322
88,model,2,0.0050252024,631
149,final,4,0.005017224,773
172,industry,5,0.0050149495,738
237,heat pump,7,0.004999144,189
173,policy measure,5,0.0049853446,699
55,need,1,0.0049677836,699
89,assessment,2,0.0049560643,477
112,aim,3,0.004942551,259
56,additional measure,1,0.0049181543,315
22,billion,0,0.0049118614,339
238,additional,7,0.0048914347,788
239,result,7,0.0048907115,1104
207,need,6,0.0048677283,699
208,compare,6,0.0048603457,654
174,include,5,0.004851636,1148
23,policy measure,0,0.004834973,699
24,fund,0,0.0048341705,652
57,policy,1,0.0048191114,1676
113,economy,3,0.004813711,526
25,use,0,0.0047816825,1093
114,new,3,0.0047778096,782
209,system,6,0.004762281,1018
58,biofuel,1,0.0047497237,315
59,development,1,0.0047355774,1151
175,compare,5,0.004726954,654
26,target,0,0.004623084,883
27,employment,0,0.0046113515,347
115,system,3,0.004520636,1018
116,include,3,0.004513463,1148
117,carbon,3,0.0044473093,335
28,table,0,0.0043958095,935
118,waste,3,0.0043895175,440
176,use,5,0.0043598064,1093
29,building,0,0.004352782,503
119,financial,3,0.00432204,249
177,production,5,0.004297157,929
178,consumption,5,0.0040891264,1758
179,additional,5,0.003961318,788
