,word,topic_id,importance,word_count
0,measure,0,0.020811489,2025
210,natural gas,7,0.017814351,2079
30,transmission,1,0.01558475,1900
211,capacity,7,0.013063404,2186
90,project,3,0.012547668,2362
31,natural gas,1,0.011134722,2079
212,price,7,0.011048262,2045
32,capacity,1,0.010985067,2186
180,project,6,0.0105661275,2362
33,price,1,0.010118521,2045
60,price,2,0.009836844,2045
240,project,8,0.009714484,2362
150,development,5,0.009590838,2005
34,network,1,0.00955293,2037
151,consumption,5,0.0094452705,1290
61,include,2,0.009066311,1714
241,capacity,8,0.009007363,2186
35,kv,1,0.009002686,709
181,plan,6,0.008914872,1802
182,network,6,0.008809651,2037
242,measure,8,0.008761589,2025
120,energy poverty,4,0.008756326,1335
62,capacity,2,0.008744713,2186
121,project,4,0.008739213,2362
122,include,4,0.008537484,1714
36,project,1,0.008468749,2362
183,price,6,0.008458812,2045
91,network,3,0.008442928,2037
63,network,2,0.008385595,2037
152,grid,5,0.008343341,1033
213,natural,7,0.0079244,974
123,measure,4,0.007921643,2025
214,project,7,0.007899086,2362
92,capacity,3,0.007895831,2186
243,increase,8,0.007849162,1707
184,development,6,0.0078059505,2005
1,development,0,0.007763385,2005
93,measure,3,0.0077120694,2025
185,transmission,6,0.0076808063,1900
94,plan,3,0.0076806047,1802
95,transmission,3,0.0076794284,1900
37,supply,1,0.007638754,1634
215,supply,7,0.007567553,1634
244,price,8,0.007475063,2045
2,energy poverty,0,0.0074261692,1335
64,natural gas,2,0.0074035297,2079
38,year,1,0.0073878006,1264
216,consumption,7,0.007326369,1290
3,project,0,0.0073183267,2362
124,capacity,4,0.007302733,2186
65,interconnection,2,0.0072947955,1309
186,include,6,0.0072647436,1714
217,source,7,0.0072115404,1019
39,development,1,0.0072088847,2005
218,hungarian,7,0.007178224,248
219,network,7,0.007081859,2037
245,plan,8,0.0069942167,1802
40,national,1,0.0069466517,1454
41,increase,1,0.0069268732,1707
246,development,8,0.006783997,2005
220,figure,7,0.0067182765,629
153,new,5,0.00669628,1450
221,production,7,0.0066564186,816
187,natural gas,6,0.0066418173,2079
96,development,3,0.0066323695,2005
188,capacity,6,0.0065871496,2186
125,network,4,0.0065838112,2037
222,increase,7,0.0065361313,1707
4,new,0,0.0065155327,1450
5,energy efficiency,0,0.006514858,492
6,support,0,0.006512698,1011
66,project,2,0.0064852345,2362
247,consumer,8,0.006476677,1461
42,plan,1,0.006457623,1802
97,consumer,3,0.006446463,1461
126,plan,4,0.0064308215,1802
43,include,1,0.0064296396,1714
248,include,8,0.0064113913,1714
98,include,3,0.0064085196,1714
67,increase,2,0.0063953456,1707
44,natural,1,0.0063778595,974
127,development,4,0.006365293,2005
154,network,5,0.0063523557,2037
128,new,4,0.0063436003,1450
223,plan,7,0.0063391356,1802
7,sector,0,0.0063186334,871
155,supply,5,0.006270203,1634
45,transmission system,1,0.0062617133,540
224,development,7,0.00624549,2005
46,interconnection,1,0.006224724,1309
68,transmission,2,0.0062239026,1900
69,consumer,2,0.0062155467,1461
249,national,8,0.0061876895,1454
250,transmission,8,0.0061831884,1900
8,policy,0,0.0061697676,702
47,source,1,0.006130935,1019
251,network,8,0.0061286353,2037
225,transmission,7,0.0061158175,1900
70,measure,2,0.0060821264,2025
189,national,6,0.006068464,1454
99,supply,3,0.0060622725,1634
156,generation,5,0.0060414965,761
157,year,5,0.006041443,1264
158,natural gas,5,0.006033323,2079
100,new,3,0.0060212365,1450
101,national,3,0.00599798,1454
71,national,2,0.0059973015,1454
226,power,7,0.0059958007,1090
190,increase,6,0.005947974,1707
72,eu,2,0.00593817,1079
159,investment,5,0.005926663,828
48,line,1,0.005898244,894
191,interconnection,6,0.0058967345,1309
49,czech republic,1,0.0058671567,345
50,total,1,0.0058586323,824
252,infrastructure,8,0.005851962,1123
227,year,7,0.005827115,1264
73,plan,2,0.0058070854,1802
228,total,7,0.005774703,824
192,consumer,6,0.005729197,1461
160,price,5,0.0056952755,2045
161,increase,5,0.0056702336,1707
162,renewable,5,0.0056528454,1154
9,use,0,0.0056135966,946
51,distribution,1,0.005598355,774
102,price,3,0.0055907317,2045
103,increase,3,0.005506605,1707
229,renewable,7,0.005487862,1154
74,cost,2,0.0054723616,1019
10,consumer,0,0.005438646,1461
104,energy poverty,3,0.0054339482,1335
129,consumer,4,0.005376162,1461
193,household,6,0.0053582825,951
194,supply,6,0.0053380234,1634
130,support,4,0.005316443,1011
253,supply,8,0.0052979444,1634
131,renewable,4,0.0052544414,1154
75,supply,2,0.0052539343,1634
254,energy poverty,8,0.0052150823,1335
11,increase,0,0.005210095,1707
195,measure,6,0.0051808115,2025
132,price,4,0.0051633483,2045
105,natural gas,3,0.0051397164,2079
163,power,5,0.0051352805,1090
164,project,5,0.005129733,2362
230,customer,7,0.0051167044,856
12,plan,0,0.005082942,1802
13,promote,0,0.00505897,430
231,base,7,0.0050440263,743
196,level,6,0.005029824,1088
232,hungary,7,0.0050249356,222
133,level,4,0.004994374,1088
134,provide,4,0.0049806577,948
76,energy poverty,2,0.004962352,1335
255,eu,8,0.0049425266,1079
256,natural gas,8,0.004923973,2079
197,power,6,0.0049021565,1090
165,use,5,0.004881103,946
233,national,7,0.004864596,1454
166,plan,5,0.004845315,1802
167,france,5,0.0048346594,258
198,area,6,0.0048314384,869
135,natural gas,4,0.004806972,2079
257,renewable,8,0.0047968416,1154
234,import,7,0.0047922893,418
168,capacity,5,0.00478699,2186
52,new,1,0.0047776764,1450
136,objective,4,0.004765435,762
137,european,4,0.004744652,933
169,consumer,5,0.0047362093,1461
77,service,2,0.004719613,940
138,supply,4,0.0047189817,1634
106,line,3,0.00471039,894
139,area,4,0.0046805628,869
235,high,7,0.0046675564,682
78,development,2,0.004621116,2005
170,storage,5,0.004606108,849
79,new,2,0.004590983,1450
140,increase,4,0.0045909807,1707
107,grid,3,0.0045886016,1033
141,household,4,0.004588378,951
14,develop,0,0.0045682085,798
258,interconnection,8,0.0045570983,1309
108,renewable,3,0.0045489115,1154
142,national,4,0.0045462074,1454
143,eu,4,0.0045263693,1079
199,grid,6,0.004511811,1033
200,energy poverty,6,0.0044972836,1335
201,eu,6,0.004494868,1079
109,level,3,0.0044788877,1088
80,infrastructure,2,0.004467434,1123
202,infrastructure,6,0.004465478,1123
236,plant,7,0.0043683494,441
81,year,2,0.004341271,1264
15,res,0,0.004326626,338
16,network,0,0.0043206634,2037
53,trade,1,0.004307145,313
110,ensure,3,0.004295761,926
144,cost,4,0.0042915246,1019
17,emission,0,0.0042886133,246
54,operator,1,0.00427434,865
18,include,0,0.0042690868,1714
111,support,3,0.004267027,1011
82,line,2,0.0042480784,894
112,interconnection,3,0.0042390893,1309
19,infrastructure,0,0.004237772,1123
171,need,5,0.0042285696,743
20,need,0,0.0042246366,743
113,target,3,0.0042060385,981
114,infrastructure,3,0.004182116,1123
21,target,0,0.0041793804,981
172,provide,5,0.0041763987,948
83,household,2,0.004174549,951
259,cost,8,0.0041738357,1019
203,target,6,0.004164223,981
145,interconnection,4,0.004159697,1309
146,grid,4,0.0041568973,1033
55,czech,1,0.0041564004,262
115,service,3,0.0041525224,940
116,year,3,0.004146237,1264
204,new,6,0.004140453,1450
147,transmission,4,0.0041187503,1900
237,point,7,0.004115212,579
205,service,6,0.0041109645,940
260,level,8,0.004094215,1088
117,eu,3,0.004086624,1079
148,regulation,4,0.0040789894,679
56,table,1,0.0040633045,443
149,infrastructure,4,0.0040365052,1123
238,include,7,0.0040157544,1714
261,new,8,0.004013866,1450
22,provide,0,0.0040134536,948
118,power,3,0.003993609,1090
173,infrastructure,5,0.0039763195,1123
206,consumption,6,0.0039758594,1290
84,level,2,0.0039641643,1088
57,republic,1,0.003949521,335
58,consumption,1,0.0039396104,1290
207,cost,6,0.0039305217,1019
174,possible,5,0.0039183823,487
85,natural,2,0.0039025284,974
59,romania,1,0.003876772,228
175,transmission,5,0.0038675233,1900
176,cost,5,0.0038533234,1019
23,storage,0,0.00384986,849
239,power plant,7,0.0038388192,255
24,order,0,0.0038324331,564
177,include,5,0.0038265367,1714
178,interconnection,5,0.003797795,1309
179,ensure,5,0.0037723212,926
86,use,2,0.0037702639,946
25,supply,0,0.0037601488,1634
87,objective,2,0.0037498705,762
262,year,8,0.003727152,1264
208,source,6,0.0037135135,1019
26,national,0,0.0036889545,1454
88,ensure,2,0.0036829198,926
89,sector,2,0.0036755123,871
263,household,8,0.0036533242,951
209,renewable,6,0.0036382675,1154
264,target,8,0.00362799,981
119,european,3,0.0035995187,933
265,demand,8,0.0035412633,830
27,policy measure,0,0.00352224,339
28,area,0,0.0035064702,869
266,objective,8,0.0034761152,762
29,economic,0,0.0034619586,294
267,regulation,8,0.0034093794,679
268,interconnector,8,0.0033890351,512
269,european,8,0.003339061,933
