,word,topic_id,importance,word_count
90,energy efficiency,3,0.020142453,2469
0,climate,0,0.018534623,2408
240,climate,8,0.017458912,2408
210,policy,7,0.015971778,1928
30,energy efficiency,1,0.015471636,2469
31,sector,1,0.014762424,2003
91,development,3,0.0138572315,1820
150,energy efficiency,5,0.013843072,2469
92,measure,3,0.0131469285,2374
211,climate,7,0.013107785,2408
151,target,5,0.012216045,1662
32,system,1,0.011811878,1539
152,market,5,0.011514429,1752
1,policy,0,0.011231208,1928
60,sector,2,0.011196061,2003
180,electricity,6,0.011149391,2338
153,measure,5,0.011132718,2374
120,measure,4,0.010989356,2374
121,electricity,4,0.010947933,2338
33,electricity,1,0.010913798,2338
122,energy efficiency,4,0.010880109,2469
154,electricity,5,0.010869121,2338
155,development,5,0.01062188,1820
181,cooperation,6,0.010557772,837
182,market,6,0.01052545,1752
212,target,7,0.010459907,1662
34,measure,1,0.010426836,2374
93,system,3,0.010202685,1539
123,climate,4,0.010168633,2408
2,electricity,0,0.010138301,2338
124,austria,4,0.010071931,320
183,eu,6,0.010016239,1437
184,policy,6,0.009932195,1928
156,eu,5,0.009920404,1437
35,gas,1,0.009654547,1558
61,renewable,2,0.009157006,1834
3,measure,0,0.009152844,2374
185,climate,6,0.009048511,2408
36,renewable,1,0.0090309605,1834
94,gas,3,0.008890075,1558
37,development,1,0.008834509,1820
241,policy,8,0.008794804,1928
38,objective,1,0.008748296,884
95,electricity,3,0.008633113,2338
125,renewable,4,0.0085328575,1834
62,electricity,2,0.0085156495,2338
213,czech republic,7,0.008405215,303
96,emission,3,0.008398843,1328
157,source,5,0.008388619,949
242,agreement,8,0.008368122,440
126,gas,4,0.0083197085,1558
39,market,1,0.008168926,1752
4,energy efficiency,0,0.008120931,2469
214,measure,7,0.00806044,2374
243,government,8,0.008050423,771
40,efficiency,1,0.007917932,1105
5,development,0,0.007882995,1820
186,measure,6,0.007873501,2374
215,necp,7,0.00784582,654
97,building,3,0.0077544316,665
98,sector,3,0.0077020098,2003
127,integrated national energy,4,0.007677683,600
6,eu,0,0.0076241475,1437
41,res,1,0.0076142554,718
216,include,7,0.007559893,1324
158,natural gas,5,0.0075397813,750
187,energy efficiency,6,0.0074929143,2469
159,sector,5,0.007452695,2003
99,efficiency,3,0.0074284542,1105
7,target,0,0.007421248,1662
100,market,3,0.0073498683,1752
63,supply,2,0.007264612,958
160,renewable,5,0.007215111,1834
64,policy,2,0.0072056106,1928
8,increase,0,0.007115093,1355
101,republic,3,0.0070462283,408
161,res,5,0.0070314156,718
244,renewable,8,0.0069960463,1834
128,sector,4,0.0069871373,2003
162,increase,5,0.006901872,1355
163,capacity,5,0.0068831583,560
9,country,0,0.0068718214,775
129,system,4,0.0068480684,1539
245,target,8,0.006842298,1662
42,transport sector,1,0.006814851,411
130,market,4,0.006809147,1752
43,transport,1,0.0068054884,1045
246,electricity,8,0.006804821,2338
217,government,7,0.006802262,771
131,increase,4,0.006792108,1355
164,policy,5,0.0067901863,1928
247,regional,8,0.0067770393,813
102,consumption,3,0.006732943,1213
65,measure,2,0.006709181,2374
66,consumption,2,0.00667375,1213
103,public,3,0.0066670543,846
188,supply,6,0.0066490336,958
104,use,3,0.006615938,1171
165,system,5,0.006607611,1539
166,project,5,0.0065878117,1015
248,include,8,0.0065336954,1324
218,eu,7,0.0065219984,1437
189,european,6,0.0064229937,981
249,measure,8,0.006360662,2374
10,renewable,0,0.006294616,1834
105,transport,3,0.0062914537,1045
219,sector,7,0.0062848325,2003
190,renewable,6,0.00628317,1834
106,act,3,0.0062437793,472
220,nordic,7,0.006219375,221
221,emission,7,0.006203448,1328
44,integrated national energy,1,0.006193584,600
132,european,4,0.006191766,981
191,goal,6,0.0061882264,332
11,gas,0,0.0061458475,1558
167,renewable source,5,0.006104848,366
107,increase,3,0.0060793543,1355
108,strategy,3,0.0060565784,977
192,development,6,0.006018175,1820
222,policy measure,7,0.0059076687,825
193,section,6,0.0058955373,351
168,consumption,5,0.005880364,1213
169,gas,5,0.005869008,1558
223,development,7,0.0058429395,1820
67,target,2,0.0057831337,1662
109,climate,3,0.0057805446,2408
194,project,6,0.0057566417,1015
170,dimension,5,0.005731209,569
12,slovenia,0,0.005728196,213
13,market,0,0.0057161604,1752
171,develop,5,0.0057081142,752
224,renewable,7,0.0056946008,1834
172,production,5,0.0056835073,691
110,period,3,0.005662007,590
133,eu,4,0.005638021,1437
45,climate,1,0.005594691,2408
46,december,1,0.0055924687,325
250,support,8,0.005581259,1003
251,work,8,0.0055587552,576
14,luxembourg,0,0.0055117966,147
252,market,8,0.0055017658,1752
173,include,5,0.005491046,1324
253,netherlands,8,0.005473877,188
225,level,7,0.0054631084,967
68,promote,2,0.0054608495,627
47,use,1,0.0054576853,1171
226,czech,7,0.005453842,198
134,use,4,0.00543047,1171
111,implementation,3,0.0054169702,789
135,support,4,0.005410509,1003
136,emission,4,0.0053993654,1328
48,consumption,1,0.005376144,1213
174,policy measure,5,0.0053670397,825
137,area,4,0.0053305565,815
175,use,5,0.0053239064,1171
176,efficiency,5,0.005316993,1105
49,include,1,0.005316201,1324
112,source,3,0.005298473,949
177,implementation,5,0.0052868407,789
69,reduce,2,0.00528529,711
178,support,5,0.0052841455,1003
70,use,2,0.0052307067,1171
195,country,6,0.0051807626,775
254,country,8,0.005178809,775
227,electricity,7,0.005175952,2338
15,project,0,0.005120802,1015
71,gas,2,0.0050890064,1558
113,eu,3,0.0050855475,1437
138,tax,4,0.005084925,232
114,croatia,3,0.0050604497,155
50,economic,1,0.005044241,471
72,emission,2,0.005043326,1328
16,implementation,0,0.005027287,789
255,sector,8,0.005019053,2003
17,cooperation,0,0.0049892347,837
73,carbon,2,0.0049718306,404
256,cooperation,8,0.0049539628,837
179,inecp,5,0.0049333465,228
115,protection,3,0.004902854,272
196,set,6,0.004890963,849
139,target,4,0.0048888344,1662
140,transport,4,0.0048669027,1045
197,regional,6,0.0048614657,813
198,gas,6,0.0048547513,1558
74,climate,2,0.004837298,2408
257,increase,8,0.0048203585,1355
75,system,2,0.0048189596,1539
258,emission,8,0.0047825896,1328
76,ensure,2,0.0047721816,761
259,region,8,0.0047666314,462
77,increase,2,0.0047433204,1355
228,strategy,7,0.004736073,977
199,include,6,0.004724319,1324
116,renewable,3,0.0047155935,1834
260,wind,8,0.004709024,374
51,research,1,0.0047009154,609
261,project,8,0.00469594,1015
18,energy climate plan,0,0.0046860166,582
262,new,8,0.004683413,910
141,development,4,0.004679561,1820
78,process,2,0.0046673366,612
142,act,4,0.004624176,472
79,aim,2,0.004616756,605
143,decarbonisation,4,0.0046003023,503
19,efficiency,0,0.0045772237,1105
80,base,2,0.004573524,617
20,sector,0,0.0045727277,2003
117,infrastructure,3,0.004554095,702
21,european,0,0.0045298506,981
52,security,1,0.004515345,803
118,target,3,0.0045051137,1662
144,level,4,0.0044945534,967
53,network,1,0.004488018,478
22,support,0,0.0044780993,1003
263,develop,8,0.0044751265,752
81,transition,2,0.004468162,537
145,implement,4,0.004463248,735
264,climate policy,8,0.004461969,516
23,include,0,0.0044558183,1324
146,include,4,0.004446352,1324
119,change,3,0.004433361,644
200,regulation,6,0.0044056205,556
82,france,2,0.004395914,176
201,use,6,0.004388269,1171
54,establish,1,0.00438735,533
265,transition,8,0.0043861317,537
24,supply,0,0.004377594,958
229,climate change,7,0.004372725,480
