,word,topic_id,importance,word_count
90,national,3,0.013121728,1573
0,price,0,0.012118214,930
210,electricity,7,0.01186925,1322
120,sector,4,0.011724062,1522
60,system,2,0.011718066,1479
61,climate,2,0.011648031,1068
150,electricity,5,0.011294368,1322
30,support,1,0.011109558,1426
211,national,7,0.010407292,1573
62,plan,2,0.01007605,1191
31,national,1,0.009949907,1573
32,system,1,0.009875473,1479
180,system,6,0.009771062,1479
121,system,4,0.009738723,1479
91,sector,3,0.009719722,1522
212,sector,7,0.009581691,1522
1,power,0,0.009557168,448
33,plan,1,0.009496852,1191
2,increase,0,0.009421347,898
34,project,1,0.009389023,1327
151,price,5,0.009357613,930
122,support,4,0.009326627,1426
123,project,4,0.009231606,1327
35,research innovation,1,0.009009337,861
181,support,6,0.008991422,1426
63,project,2,0.008988779,1327
124,national,4,0.008977176,1573
3,sector,0,0.008974337,1522
64,new,2,0.008866631,1050
213,support,7,0.008805347,1426
4,fuel,0,0.008747361,645
182,climate,6,0.008744743,1068
214,include,7,0.008731122,1032
152,sector,5,0.00865978,1522
5,source,0,0.008144447,745
183,plan,6,0.0081415055,1191
65,programme,2,0.008110536,1047
92,electricity,3,0.007886378,1322
153,national,5,0.007868546,1573
66,area,2,0.007834303,1120
93,plan,3,0.007802069,1191
6,national,0,0.00765241,1573
94,project,3,0.007586064,1327
184,develop,6,0.00750205,774
125,electricity,4,0.007430718,1322
67,sector,2,0.0074284375,1522
36,use,1,0.0073409504,1035
68,national,2,0.007288285,1573
7,electricity,0,0.0071895104,1322
185,set,6,0.007169974,801
186,policy,6,0.0070682233,777
37,area,1,0.0069796466,1120
8,use,0,0.006937122,1035
69,support,2,0.006918398,1426
95,support,3,0.0069027897,1426
126,use,4,0.0068994225,1035
187,project,6,0.006845575,1327
188,renewable,6,0.0067935134,966
215,investment,7,0.006731206,811
96,include,3,0.0067101717,1032
97,system,3,0.006697151,1479
98,new,3,0.006671772,1050
216,system,7,0.0066668214,1479
154,support,5,0.006662798,1426
127,area,4,0.006658057,1120
128,include,4,0.0065749367,1032
189,programme,6,0.006573399,1047
99,renewable,3,0.006548223,966
9,cost,0,0.00654127,629
100,investment,3,0.006541044,811
70,european,2,0.0065359036,734
10,poland,0,0.0065333387,197
155,gas,5,0.006452602,775
190,new,6,0.0063931737,1050
129,plan,4,0.0063804165,1191
156,project,5,0.006355419,1327
217,programme,7,0.0063329977,1047
38,sector,1,0.006244652,1522
157,total,5,0.0062346268,606
130,climate,4,0.0062103267,1068
71,include,2,0.006188052,1032
39,develop,1,0.0061692004,774
131,renewable,4,0.00616864,966
191,area,6,0.006167541,1120
40,climate,1,0.006154747,1068
11,area,0,0.0061248634,1120
41,european,1,0.0061172163,734
218,increase,7,0.006101616,898
72,set,2,0.006076684,801
158,investment,5,0.0060672928,811
192,research innovation,6,0.006053874,861
101,area,3,0.006022082,1120
42,transition,1,0.006015254,512
12,gas,0,0.0059541604,775
219,fund,7,0.0059167217,812
102,public,3,0.005915712,650
193,transition,6,0.005905069,512
73,objective,2,0.005860393,717
43,measure,1,0.005818661,781
13,system,0,0.0058160913,1479
159,new,5,0.005793832,1050
220,renewable,7,0.0057856687,966
103,fund,3,0.0057761054,812
104,climate,3,0.005765309,1068
74,measure,2,0.0057535153,781
44,policy,1,0.0057491325,777
221,project,7,0.005715867,1327
194,sector,6,0.0056950413,1522
14,renewable,0,0.0055830926,966
195,national,6,0.005547731,1573
222,gas,7,0.005545445,775
75,policy,2,0.0055088997,777
76,industry,2,0.0054926467,697
15,total,0,0.0054640756,606
223,use,7,0.0054467595,1035
132,new,4,0.0054187872,1050
105,measure,3,0.00537755,781
160,source,5,0.0053702863,745
161,system,5,0.005357348,1479
45,business,1,0.0053550843,575
46,level,1,0.0053526475,628
77,use,2,0.005328357,1035
16,country,0,0.005326286,444
17,support,0,0.005304997,1426
106,energy efficiency,3,0.0053014546,690
224,target,7,0.00528196,728
47,electricity,1,0.0052799764,1322
196,objective,6,0.0052772686,717
78,research innovation,2,0.0052687605,861
133,set,4,0.0052340482,801
18,project,0,0.005230834,1327
48,new,1,0.005218182,1050
107,programme,3,0.005198401,1047
49,programme,1,0.00519446,1047
108,set,3,0.005182823,801
197,include,6,0.0051750606,1032
19,low,0,0.0051659737,679
162,fund,5,0.0051178043,812
134,programme,4,0.0051022177,1047
198,funding,6,0.005096221,569
20,nuclear,0,0.005080032,304
199,use,6,0.005079592,1035
21,programme,0,0.005070973,1047
163,tax,5,0.0050549754,369
22,include,0,0.005048196,1032
109,research innovation,3,0.0050471285,861
225,new,7,0.0050425525,1050
200,production,6,0.005027514,689
110,increase,3,0.004958338,898
50,priority,1,0.0049434714,489
111,production,3,0.004932096,689
226,plan,7,0.004913409,1191
227,price,7,0.004907666,930
23,energy efficiency,0,0.0049016927,690
51,competitiveness,1,0.004886193,599
164,relate,5,0.0048849015,583
165,area,5,0.0048744446,1120
24,generation,0,0.004855104,341
135,low,4,0.004852116,679
136,gas,4,0.0048497245,775
201,fund,6,0.0048452537,812
137,storage,4,0.0048051463,664
166,increase,5,0.0047934107,898
52,set,1,0.0047665783,801
79,develop,2,0.0047628824,774
228,source,7,0.0047434242,745
53,industry,1,0.004734191,697
229,area,7,0.004712566,1120
167,programme,5,0.004679239,1047
168,production,5,0.004663188,689
112,use,3,0.00465768,1035
25,eu,0,0.0046498673,553
26,high,0,0.0046404116,541
169,renewable,5,0.00462324,966
113,relate,3,0.0046004625,583
202,market,6,0.004597468,711
230,cost,7,0.004592868,629
114,objective,3,0.004573868,717
80,fund,2,0.004567374,812
81,electricity,2,0.0045545585,1322
170,measure,5,0.004543363,781
138,market,4,0.004503695,711
171,fuel,5,0.004459275,645
27,investment,0,0.0044591017,811
139,develop,4,0.004436982,774
203,target,6,0.004436751,728
82,market,2,0.004424246,711
83,target,2,0.0044219983,728
172,policy,5,0.0044218153,777
204,european,6,0.0044193836,734
231,research innovation,7,0.0044045765,861
232,year,7,0.0044019264,536
84,cooperation,2,0.00436684,436
140,total,4,0.0043580965,606
54,market,1,0.004354917,711
173,table,5,0.004342817,359
85,public,2,0.004336115,650
141,cost,4,0.004317316,629
205,business,6,0.004307422,575
115,target,3,0.004288707,728
233,measure,7,0.004286539,781
55,objective,1,0.0042786724,717
234,relate,7,0.0042630583,583
235,competitiveness,7,0.004259537,599
86,implementation,2,0.004256534,525
56,gas,1,0.004243422,775
57,research development,1,0.00422445,528
236,promote,7,0.0042165825,564
58,strategy,1,0.0042077582,506
237,climate,7,0.004200004,1068
28,plant,0,0.0041996716,248
142,investment,4,0.004187829,811
143,high,4,0.004148567,541
144,price,4,0.004141115,930
87,storage,2,0.0041384296,664
174,natural gas,5,0.004137639,387
29,figure,0,0.0041361754,287
59,include,1,0.004125237,1032
145,funding,4,0.004090267,569
175,supply,5,0.0040859617,393
116,industry,3,0.004077587,697
146,source,4,0.0040729516,745
206,electricity,6,0.004050964,1322
176,subsidy,5,0.0040422007,346
88,promote,2,0.0040302635,564
147,fund,4,0.0040107104,812
177,plan,5,0.0040100594,1191
178,cost,5,0.004009173,629
117,low,3,0.003994665,679
238,industry,7,0.0039882744,697
148,measure,4,0.0039858185,781
89,renewable,2,0.003977763,966
239,company,7,0.0039636614,468
207,smart,6,0.0039427327,459
149,fuel,4,0.0039178426,645
208,measure,6,0.0038527218,781
118,carbon,3,0.0038488824,573
209,level,6,0.003840048,628
119,european,3,0.0038135548,734
179,use,5,0.0037870712,1035
