,word,topic_id,importance,word_count
0,climate,0,0.021861406,2408
90,energy efficiency,3,0.021675823,2469
240,climate,8,0.019016623,2408
210,climate,7,0.017541517,2408
211,policy,7,0.01644566,1928
30,sector,1,0.016044442,2003
31,energy efficiency,1,0.015676055,2469
150,energy efficiency,5,0.015200875,2469
91,development,3,0.014431923,1820
180,electricity,6,0.014269951,2338
92,measure,3,0.014011076,2374
181,market,6,0.013887915,1752
151,target,5,0.013653703,1662
270,policy,9,0.013474724,1928
152,electricity,5,0.01317211,2338
153,market,5,0.013131297,1752
182,cooperation,6,0.012198992,837
93,gas,3,0.012124313,1558
32,system,1,0.012095573,1539
271,target,9,0.012082199,1662
33,electricity,1,0.01202331,2338
120,energy efficiency,4,0.011961489,2469
121,measure,4,0.011540661,2374
60,sector,2,0.011538036,2003
122,electricity,4,0.011379938,2338
94,system,3,0.011259117,1539
123,austria,4,0.011232197,320
272,czech republic,9,0.011200165,303
1,slovenia,0,0.011096856,213
183,eu,6,0.011086396,1437
212,necp,7,0.0105589265,654
124,climate,4,0.010556081,2408
213,target,7,0.010537959,1662
154,measure,5,0.010476964,2374
241,policy,8,0.010435622,1928
273,development,9,0.010397252,1820
274,republic,9,0.010379024,408
155,development,5,0.010274593,1820
275,emission,9,0.010268569,1328
214,measure,7,0.010185844,2374
276,source,9,0.010067771,949
34,measure,1,0.010018017,2374
277,eu,9,0.009845284,1437
215,policy measure,7,0.009828674,825
156,eu,5,0.009622275,1437
35,renewable,1,0.009577375,1834
157,capacity,5,0.009555758,560
242,agreement,8,0.009452212,440
2,energy efficiency,0,0.00944045,2469
3,development,0,0.009427596,1820
61,renewable,2,0.0094195325,1834
216,nordic,7,0.0091895545,221
36,gas,1,0.00909514,1558
37,objective,1,0.009031856,884
62,electricity,2,0.0090307845,2338
243,government,8,0.008994954,771
184,goal,6,0.008972232,332
185,supply,6,0.008879503,958
278,measure,9,0.008879115,2374
158,res,5,0.0088107465,718
125,gas,4,0.0087145865,1558
95,market,3,0.008668978,1752
279,sector,9,0.008602308,2003
4,electricity,0,0.008568145,2338
186,energy efficiency,6,0.008563765,2469
5,eu,0,0.008557777,1437
187,renewable,6,0.008546595,1834
188,measure,6,0.008480843,2374
6,country,0,0.008471355,775
7,energy climate plan,0,0.008466783,582
126,renewable,4,0.0084393155,1834
96,electricity,3,0.008418795,2338
8,luxembourg,0,0.00841793,147
189,section,6,0.008327585,351
217,climate change,7,0.008250759,480
97,building,3,0.008217075,665
159,source,5,0.008211124,949
38,development,1,0.008161505,1820
39,market,1,0.008058241,1752
280,increase,9,0.008030648,1355
98,sector,3,0.008023336,2003
160,natural gas,5,0.008000354,750
40,efficiency,1,0.007970212,1105
127,integrated national energy,4,0.007951381,600
99,efficiency,3,0.007944469,1105
161,production,5,0.007834542,691
128,sector,4,0.007801075,2003
162,system,5,0.0077916337,1539
63,supply,2,0.00776512,958
281,document,9,0.0077185454,400
163,renewable,5,0.007684445,1834
64,consumption,2,0.0076812953,1213
129,system,4,0.007574903,1539
190,european,6,0.007539836,981
218,government,7,0.0074946247,771
