,word,topic_id,importance,word_count
30,consumption,1,0.03080473,1758
180,climate,6,0.018298157,1071
181,investment,6,0.017898412,2230
31,increase,1,0.017277448,2204
150,wam,5,0.017166892,542
151,wam scenario,5,0.016234871,531
120,electricity,4,0.015953701,2217
152,policy,5,0.015686251,1676
0,source,0,0.01542821,1230
60,fuel,2,0.015166892,1093
153,demand,5,0.014747836,942
32,renewable,1,0.014691196,1378
1,investment,0,0.01435933,2230
154,electricity,5,0.01393235,2217
121,cost,4,0.013850305,1235
182,increase,6,0.013781173,2204
183,effect,6,0.01341393,691
184,emission,6,0.012960013,1991
33,transport,1,0.012824406,1459
122,investment,4,0.012744629,2230
90,investment,3,0.012472759,2230
185,plan,6,0.012244611,1613
61,electricity,2,0.011997592,2217
34,figure,1,0.011839806,977
155,increase,5,0.011653393,2204
2,impact,0,0.011499917,1740
186,renewable,6,0.011412235,1378
35,electricity,1,0.0112237055,2217
3,policy,0,0.011128246,1676
123,emission,4,0.011125229,1991
156,investment,5,0.011026345,2230
157,plan,5,0.010967956,1613
62,consumption,2,0.010912564,1758
124,increase,4,0.010840258,2204
125,project,4,0.010822011,1271
4,development,0,0.010746634,1151
158,impact,5,0.010619426,1740
36,emission,1,0.010474525,1991
187,policy,6,0.010394965,1676
37,plan,1,0.0102668265,1613
5,national,0,0.0100831175,1095
159,transport,5,0.010053863,1459
6,plan,0,0.009888432,1613
188,electricity,6,0.009747303,2217
38,impact,1,0.009571808,1740
39,res,1,0.00949201,727
160,emission,5,0.0093894815,1991
91,emission,3,0.009344158,1991
161,renewable,5,0.009298218,1378
126,expect,4,0.009286177,791
63,source,2,0.009270616,1230
40,target,1,0.009232309,883
92,impact,3,0.009114843,1740
64,table,2,0.0090824105,935
41,target scenario,1,0.008930715,378
162,project,5,0.00891816,1271
65,gas,2,0.008896955,1133
66,price,2,0.008889708,876
67,increase,2,0.008702493,2204
189,total,6,0.008573971,1230
42,final,1,0.008521723,773
93,project,3,0.00841629,1271
127,transport,4,0.008208092,1459
190,target,6,0.0082038315,883
163,plan policy measure,5,0.008127824,681
191,cost,6,0.008120994,1235
164,include,5,0.008092488,1148
128,period,4,0.008064513,1104
68,result,2,0.0080179935,1104
165,energy efficiency,5,0.00800272,1236
69,production,2,0.007978397,929
70,transport,2,0.007923455,1459
166,total,5,0.00784196,1230
94,fund,3,0.00778978,652
129,result,4,0.0077828066,1104
43,energy efficiency,1,0.007748839,1236
167,gas,5,0.007717075,1133
71,impact,2,0.007714023,1740
44,cost,1,0.0076069944,1235
192,national,6,0.0075596613,1095
95,increase,3,0.0075461552,2204
45,policy measure,1,0.007522584,699
7,include,0,0.007491374,1148
72,emission,2,0.007432241,1991
8,support,0,0.0074279346,700
193,additional,6,0.0072554513,788
46,investment,1,0.0071441205,2230
73,market,2,0.007119007,667
96,plan,3,0.007117175,1613
130,energy efficiency,4,0.0071133864,1236
194,reduction,6,0.0070983283,814
195,plan policy measure,6,0.0070687793,681
9,integrated national energy,0,0.0070494767,282
196,result,6,0.0070199096,1104
10,energy efficiency,0,0.006949188,1236
131,technology,4,0.0069122254,632
47,transport sector,1,0.006845221,588
74,development,2,0.0068349927,1151
97,policy,3,0.006829833,1676
11,total,0,0.0068073696,1230
48,ghg emission,1,0.0067823515,270
75,use,2,0.0067488304,1093
98,transition,3,0.0067450413,412
12,system,0,0.0067351977,1018
168,climate,5,0.0067169466,1071
13,production,0,0.0067094206,929
49,additional,1,0.0066694743,788
99,national,3,0.006655398,1095
197,period,6,0.0066462606,1104
14,period,0,0.006613904,1104
50,share,1,0.0065965755,728
132,table,4,0.006516801,935
133,system,4,0.0064760046,1018
198,target scenario,6,0.0064260056,378
51,expect,1,0.0063968142,791
169,share,5,0.006377347,728
15,electricity,0,0.006342107,2217
76,heat,2,0.0063039525,638
100,use,3,0.00629668,1093
170,policy measure,5,0.006288847,699
171,wem,5,0.0062811356,399
134,impact,4,0.006266536,1740
16,table,0,0.006243494,935
77,include,2,0.006147721,1148
199,development,6,0.0060923095,1151
17,emission,0,0.006088831,1991
78,capacity,2,0.006006776,560
52,ghg,1,0.0059713316,327
135,demand,4,0.0059133256,942
172,carbon,5,0.005892265,335
136,figure,4,0.005884528,977
101,waste,3,0.005875251,440
200,gas,6,0.0058440887,1133
173,figure,5,0.0058310702,977
174,electricity generation,5,0.0058219074,333
79,share,2,0.0058180243,728
18,increase,0,0.005777696,2204
137,fuel,4,0.005751711,1093
19,fund,0,0.0057286434,652
138,year,4,0.0057259807,824
102,eu,3,0.00570262,610
103,biomass,3,0.0056728865,437
201,demand,6,0.005655671,942
20,climate,0,0.005654758,1071
80,policy,2,0.005651317,1676
202,consumption,6,0.005640715,1758
203,exist,6,0.005612281,506
104,set,3,0.005601862,369
21,billion,0,0.0055907886,339
53,estimate,1,0.005585129,553
175,additional,5,0.0055833603,788
105,climate,3,0.005578505,1071
106,development,3,0.0055648414,1151
54,compare,1,0.0055464767,654
204,include,6,0.00554097,1148
107,area,3,0.0055354564,463
81,high,2,0.005527609,773
82,power,2,0.0055140634,480
108,reduction,3,0.005501331,814
55,total,1,0.0054657524,1230
22,inecp,0,0.005445615,151
83,renewable,2,0.005417421,1378
84,final,2,0.0054022493,773
56,use,1,0.005356285,1093
205,compare,6,0.00535135,654
206,use,6,0.005335793,1093
207,transport,6,0.005284146,1459
109,system,3,0.0052743917,1018
110,achieve,3,0.005273985,508
139,change,4,0.0052688573,896
140,household,4,0.005252233,611
111,include,3,0.005248969,1148
85,total,2,0.0052449354,1230
141,plan,4,0.0051955217,1613
57,new,1,0.00514883,782
142,high,4,0.0050957887,773
208,reduce,6,0.0050869063,773
58,source,1,0.0050529577,1230
86,model,2,0.005026718,631
23,employment,0,0.0050266637,347
143,policy,4,0.005015268,1676
59,change,1,0.005013467,896
87,industry,2,0.005012022,738
144,transport sector,4,0.005003162,588
24,eu,0,0.005000955,610
112,air,3,0.004948324,443
209,year,6,0.004921654,824
145,reduce,4,0.0049182293,773
25,policy measure,0,0.00489345,699
88,cost,2,0.004887906,1235
176,industry,5,0.0048540295,738
89,project,2,0.0048520765,1271
177,primary energy,5,0.004844972,387
178,heat,5,0.004840233,638
26,new,0,0.004808005,782
146,generation,4,0.004768179,530
27,current,0,0.004757235,289
147,gas,4,0.0047238315,1133
179,year,5,0.004707024,824
148,total,4,0.004698205,1230
149,consumption,4,0.0046559293,1758
113,programme,3,0.0046120086,434
28,programme,0,0.0045921747,434
29,economic,0,0.0045880033,518
114,period,3,0.0045783194,1104
115,support,3,0.0045764125,700
116,new,3,0.004568862,782
117,energy efficiency,3,0.004563826,1236
118,forest,3,0.00452215,181
119,production,3,0.0045103594,929
